Customer Id,Discount Code,Company Name,Addressline,Forename,Surname,City,Postcode,Phone,Additional Information,Credit Limit
C039652,N,Altracare,1440 S. Sepulveda Blvd.,Brian,Haller,Water Eaton,OX5 9MD,171-425-7548,brian_haller@altrac.com,4800000
C031778,N,ALTRAN IT GmbH,550 Burrard St.,Raymond,Morgan,Tockenham Wick,sn43qp,171-467-2183,rmorgan2@alt.com,8000000
C014725,N,Altran SI,1500 Crittenden Ln,Natalie,Jones,Fintry,g639xi,171-425-7537,natjones@altrns.com,690000
C032536,H,Altran Technologies,750 N Orleans St Ste 601,Kenneth,Foster,Christchurch,GL16 9QX,171-425-7538,ken_foster@altran.com,46000000
C021768,H,Altrec.com,35 Cherry Hill Dr,John,Ironmonger,Haydock,WA11 3BG,171-467-1753,,21000
C002194,H,"Altria Group, Inc.",155 University Avenue,Inderpreet,Gill,Llanfairpwllgwyngyll,ll61 6ts,171-425-7567,indgill@altrkrpnk.com,8900
C032317,M,Altron Industries Pvt. Ltd.,5 Phoenix Place,Ann,Ray,Burghfield,RG31 8SA,171-425-4542,a_ray@altron.com,64000
C025848,N,Altru Health System,3901 Dallas Pkwy,Elizabeth,Lines,Pant Gwyn,LL40 1FZ,121-345-2200,e_lines7@alt.com,9000000
C003022,N,Altum,Sienna 39,Vivian,Gordon,Quidhampton,RG25 9KL,171-425-7551,v.gordon4@altum.com,300000
C026506,H,ALU Menziken AG,315 Park Ave. South,Derek,Saffhill,Woolverstone,IP9 1RU,171-467-1719,derek_saffhill@almnsknk.com,3500000
C004438,H,Alufluoride Ltd.,2929 Walker Ave. NW,G w,Jones,High Green,S300AI,171-467-1717,g_jones@alufluoridel.com,2100000
C043937,H,Aluma Systems Inc.,12647 Alcosta Blvd Ste 110,Glyndwr,Hayes,St Leonard s Street,me19 9pf,121-348-6920,g_hayes@alumasystems.com,58000
C026045,N,Alumasc Precision Limited,301 W. Bay St.,Bridie,Godfrey,East Wellow,SO51-3TP,171-467-1727,bgodfrey@alumas.com,7900
C049920,M,Alumeco India Extrusion Ltd.,1077 Gorge Blvd.,Scott,Moffat,Snishival,HS8 0CH,171-425-7572,s.moffat@alu.com,23000000
C005275,L,Aluminium Industries Ltd.,2652 McGaw Ave,Janet,Wilkes,Crundale,sa628en,171-425-7587,janetwilkes8@almnmntstrsl.com,2200000
C003272,L,Aluminium Powder Co. Ltd.,100 Mansell Ct E,Robert,Williams,Pencraig,hr94op,121-348-6964,rob.williams@aluminiumpow.com,84000000
C049564,M,Alusuisse Group AG,1102 Jefferson St,David,Bland,Henderland,DG2 2GJ,171-425-7514,d_bland@alusuissegro.com,27000000
C009381,N,"Alutiiq, LLC",1500 Plymouth St,Jacqueline,Whitehouse,Inchlumpie,iv172sr,210-474-4866,,8800
C031012,N,Alverno Information Services,9336 Civic Center Dr.,Darren,Crumpton,Gledrid,LL14 0BX,171-467-2173,,11000000
C038376,M,Alvion Technologies,26600 Telegraph Rd.,Geoffrey,Turner,Congleton,CW12 1SW,210-474-4659,geoffrey.turner@alviontechno.com,109000
C014852,M,Alyeska,800 S. Northpoint Blvd.,Lucinda,Woolley,Kidstones,DL8-5AA,171-425-7525,lucinda_woolley9@alsk.com,920000
C023533,N,ALYZIA AIRPORT SERVICES,Postfach 900,Cynthia,Thompson,Borghastan,hs26ru,210-474-4544,cynthompson@alyzia.com,85000
C046641,H,ALZA Corporation,200 W. Monroe St.,Iain,Rankin,Ashburton,TQ13 9KR,171-425-7575,iainrankin1@alzacorporat.com,900000
C016439,N,Amadeus,One Tenth Street,Susan,Lucas,Long Melford,CO10 4XX,171-467-1728,s_lucas5@ama.com,2900
C030012,H,Amadeus Data Processing GmbH,5345 North First Street,Carol,Jordan,Brook,TN25 0SQ,171-425-7501,car.jordan4@amadeusdatap.com,6400000
C038577,N,Amadeus Germany GmbH,4250 N. Fairfax Dr.,Ian,Mould,Great Bridgeford,ST18 4UP,171-425-7590,i.mould@amadeu.com,8900
C028964,N,Amadeus International Inc.,600 New Hampshire Ave. NW,Stuart,Stringer,Mowden,DL3 7FK,194-970-5113,stustringer@amtsnt.com,82000
C038669,N,Amadeus North America,200 N. Milwaukee Ave.,Lynda,Watkins,Toab,KW17 7MI,194-970-5114,lynda_watkins@ama.com,76000
C050983,M,AMAG Automobil und Motoren AG,Sun Life Centre,Tony,Evans,Coldingham,TD14 7GR,171-467-2161,ton.evans0@amktmp.com,3500
C006898,M,Amajin Agro Exports Ltd.,1000 Nicollet Mall,Margaret,Shaw,Wheelerstreet,GU8 5QM,150-229-5628,,38000
C004628,H,Amal Ltd.,2650-1075 West Georgia Street,Simon,Sellick,Crask Of Aigas,IV4 3ET,194-970-5210,,8600000
C038914,H,Amalgam Foods & Beverages Ltd.,1 Technology Center,Nicholas,Harris,Billockby,NR29 3WJ,171-425-6645,nic_harris4@amlkmf.com,69000
C001711,N,Amalgam Foods Ltd.,Old Broad Street,Ruth,Taylor,Arford,GU35 7EU,171-467-1710,r.taylor@amalgamfoods.com,63000000
C008242,N,Amalgam Marine Harvests Ltd.,Espace Kennedy,Christine,Jones,Ston Easton,BA3 0IF,171-467-2188,christinejones@amlkmmrnrfst.com,77000
C033358,N,Amalgamated Bean Coffee Trading Co. Ltd.,PO Box 3453,Phyllis,Walyon,Inchlumpie,IV17 5OG,171-425-7589,phyllis_walyon1@amalgamatedb.com,45000
C003531,H,Amalgamated Development Ltd.,915 Deguigne Dr.,Patricia,Hack,Dudleston Heath,sy121cf,171-467-2189,,12000000
C012564,M,Amalgamated Electricity Co. Ltd.,5 The North Colonnade,Jonathan,Silman,Amport,SP11-4FO,171-425-7517,,890000
C030361,N,Amalgamated Investments Ltd.,27500 Drake Rd.,Vivienne,James,Porlock Weir,TA24-5BI,171-467-1724,v_james@amalgamatedi.com,1030000
C025795,N,Amalgamated Transpower (india) Ltd.,One Nationwide Plaza,David,Hancox,Ewen,GL7 2FR,171-467-2387,dav.hancox@amalga.com,1600
C016217,M,Amalgamations Repco Ltd.,150 California St,Mark,Chamberlain,Penrherber,SA38 6EP,171-425-7515,mar_chamberlain1@amalga.com,16000
C050065,N,Amalgamations Valeo Clutch Pvt. Ltd.,2002 Summit Blvd,Peter,Robinson,Church End,YO25 9QR,213-245-2016,,7900000
C049686,N,Aman Computers,3301 Gun Club Rd,John,Gush,Tauchers,AB55 6AN,162-658-2726,,7300
C046336,H,Aman Computers Ltd,10096 Butterfield St.,Deborah,Sharman,Hulcott,HP22 1AW,162-558-2720,d_sharman@amancomputer.com,36000000
C014430,M,Amani Trading & Exports Ltd.,1420 Harbor Bay Pkwy Ste 195,Victor,Finnegan,Pentre Saron,LL16 3JG,141-562-7700,victor.finnegan7@amanit.com,44000000
C000409,L,Amar Alcoholi Ltd.,PO Box 244,Kathryn,Palin,Wentworth Castle,S75 6CP,141-568-7545,,9000000
C027202,N,Amar Brothers Ltd.,GPO Box 464,Joanne,Pritchard,Legerwood,TD4 1TC,141-566-7761,jpritchard4@amarbr.com,51000
C048350,H,Amar Dye-chem Ltd.,3000 Minuteman Rd.,Geraldine,Grant,Laugharne,SA331PO,141-566-7936,ggrant@amardyecheml.com,9300000
C031289,H,Amar Investments Ltd.,11 elm,Richard,Gerrard,Cockpole Green,RG10 7JM,141-566-7700,rgerrard@amrnfs.com,9100000
C041795,H,Amar Jyoti Udyog Ltd.,1 N. Jefferson Ave.,Kim,Turner,Barrow,TF12-7ER,141-566-7027,kimturner@amarjyotiudy.com,13000000
C007953,N,Amar Parkash Agro India Ltd.,200 East Van Buren,Yasmin,Zakaria,Cossington,LE7 1LZ,141-566-7052,y_zakaria8@amrprkxkrntl.com,10400000
C040733,N,Amar Polyester Ltd.,360 Hamiliton Avenue,Graham,Thompson,Hurn,BH237PY,141-566-7977,gthompson2@amarpolyeste.com,41000
C010580,N,Amar Remedies Ltd.,Stanley House,Steven,Goldman,Cruckton,SY5 2HA,141-566-7151,s_goldman@amarre.com,90000
C009147,M,Amar Traders & Finance Co. Ltd.,1550 Coraopolis Heights Road,Leonard,Allwood,Wilcrick,NP6 9AR,141-566-7037,leonardallwood@amartr.com,510000
C017674,L,Amar Vanijya Ltd.,2182 Dupont Dr,William,Elkin,Balderstone,BB2 2VE,602-977-4149,,95000000
C001949,H,Amara Raja Batteries Ltd.,38 Habanay St.,Trevor,Thompson,Chilbolton,SO20 8IB,141-566-7111,t_thompson@amarar.com,13000
C041391,H,Amaravathi Investment Ltd.,100 Malvern St.,Richard,Troke,Stroud Common,gu5 0hg,160-297-7486,r.troke1@amrf0n.com,43000000
C028258,M,Amaravathi Sri Venkatesa Paper Mills Ltd.,9417 Princess Palm Ave,Harjit,Mahey,Cuddington Heath,SY14 7NZ,141-566-7362,h_mahey@ama.com,3800
C039153,L,Amaravati Agro Ltd.,10000 N 31st Ave,Lynne,Bush,Ruckinge,TN26 2NT,141-566-7031,,69000000
C045232,H,Amarawati Tea Co. Ltd.,10th PeachTree St,Brian,Walker,Marshfield,SN14 3IE,192-587-5529,b_walker@amarawatitea.com,680000
C036863,H,Amardeep Jewellers Ltd.,400 Corporate Pointe Ste 855,Anthony,Dodsworth,Ormesby St Margaret,nr295ea,181-867-4629,a_dodsworth4@amardeepjewe.com,37000000
C013054,N,Amarillo Independent School District,Max-Höggerstrasse 6,Louise,Jancey,Frant,TN3 3JZ,141-566-7981,,7900
C003212,N,Amarjothi Spinning Mills Ltd.,2800 Livernois RoadSuite 400,Mandy,Hickling,North Huish,tq10 2fy,141-563-6788,mhickling@amarjothispi.com,0
C026085,N,Amarshiv Optical Ltd.,3241 Westerville Rd.,Carol,Gennard,Wickwar,GL12 5SF,141-566-7002,c_gennard@amarshivopti.com,19000000
C031559,H,Amarsons Automotives Ltd.,39 Old Ridgebury Rd.,Brian,Willis,Leys,PH13 2GE,602-355-3532,,1000
C042067,L,Amartara Plastics Pvt. Ltd.,600 Corporate Point,James,Bainbridge,Coldrife,ne613pf,141-598-7768,j.bainbridge@amarta.com,810000
C023510,N,Amartara Pvt. Ltd.,3 Times Square Plaza,Francois,Dils,St Ives,PE17 9OI,141-563-6524,fdils@amarta.com,440000
C010538,N,Amazon Infracon Pvt. Ltd.,255 rue de Vaugirard,David,Torrington,Willingham,CB4 0EL,131-759-6420,dav.torrington@amsnnf.com,690000
C050645,N,"Amazon.com, Inc.",Chauray,Milovan,Rasovic,Talwrn,ll77 6qo,141-566-7026,,61000
C039798,N,AMB Generali Informatic Services,1250 BOUL RENÉ-LÉVESQUE O BUREAU 1100,Keith,Garden,Shalstone,MK18-1VD,141-566-7589,kgarden@ampjnrlnfrmt.com,5300000
C029800,L,AMB Property Corporation,Postbus 23294,Christopher,Clark,Milton,IV54-6SK,141-566-7161,cclark@ampprprtkrpr.com,1000000
C030798,H,Amba Enterprises Ltd.,1 Environmental Way,Michael,Tanner,Berrow Green,wr6 4on,141-566-7046,,23000000
C026002,L,Amba Promoters & Developers Pvt. Ltd.,15407 McGinty Rd. W.,Peter,Lake,Port St Mary,IM9 2WJ,141-566-7134,,2300
C000031,N,"Ambac Financial Group, Inc.",5 rue des Grands prés,Allen,Jones,Brabster,KW1 9BY,165-034-4323,,79000000
C008341,N,Ambadi Enterprises Ltd.,Handelszentrum 7,Roger,Lloyd,Elsworth,CB3 0HQ,141-566-7527,,740000
C002868,L,Ambala Cements Ltd.,Ostendstraße 100,Carolyn,Taylor,Lurgashall,GU28-5VS,160-243-1291,c_taylor@amplsmntslt.com,700000
C002141,N,Ambalal Sarabhai Enterprises Ltd.,3165 Pacific Hwy,Jasvir,Kaur,Grade,TR12 0KA,141-566-7109,jkaur6@amb.com,940000
C014086,N,Ambalica Enterprises Ltd.,11 rue des prés,Parminder,Dhesi,Rhyn,SY116ZY,160-297-7421,,7500
C026614,N,Ambal's Advertisers (india) Ltd.,"650 Mass. Ave., NW",Brian,Allum,Bettws Y Crwyn,SY7 6TU,602-977-4147,b_allum@amb.com,52000000
C037332,M,Ambari Tea Co. Ltd.,555 Rolling Hills Ln,Tania,Hughes,Pontardulais,SA4 6PY,141-566-7045,tan_hughes3@ambari.com,7800000
C028349,N,Ambattur Clothing Ltd.,Generaal Armstrongweg 1,Wendy,Martin,London,E9 2IT,141-566-7112,wmartin@ambatturclot.com,880000
C014247,H,Ambattur Constructions Ltd.,1 Riverside Plaza,Kathryn,Yates,Middleton,SY15 0DL,141-566-7036,katyates@amptrknstrkx.com,9400
C039904,L,Ambe Hotel & Resorts Ltd.,Amersham Place,Donal,Tevlin,Wrentnall,SY5 4RV,141-566-7526,dtevlin@ambeho.com,9900
C002863,L,Amber Distilleries Ltd.,646 S Main Ave,Jeffrey,Taylor,Meoble,PH40 6BE,141-567-7029,j_taylor3@amberd.com,93000
C032780,L,Ambey Metallic Ltd.,Milton House,Keith,Burke,Hilton,DL2 2MR,141-566-7128,,15000
C040509,M,Ambica Agarbathies Aroma & Inds. Ltd.,Carlton Park,Jean,Williams,Corsock,dg76pm,141-566-7114,,500000
C031314,L,Ambica Corporation Ltd.,Schulstrasse 14,Ian,Maley,Long Marston,YO26-9JF,141-563-6399,i_maley@ampkkrprxnlt.com,43000
C001882,N,Ambica Developers Ltd.,Grenzacherstrasse 124,Sarah,Birch,Bishop s Castle,SY9 9RE,141-566-7945,,21000
C023188,H,Ambica Shipping & Inds. Ltd.,Poststrasse 6,Palwinder,Sangha,Holt End,B98 6HL,141-566-7068,pal.sangha8@ambicashippi.com,87000
C028612,M,Ambica Steels Ltd.,Unipart House,David,Canning,Tayport,DD67GM,141-566-7185,david_canning@ambicasteels.com,10700
C032692,M,Ambica Yarns Ltd.,Siemens House,James,Dyson,Ruston Parva,YO25 2TW,141-566-7049,,26000000
C020892,H,Ambience Leasing Ltd.,New Kings Beam House,Paul,Mcgeown,South Shian,PA37 9PM,141-566-7025,paul_mcgeown@amb.com,99000
C019804,H,Ambience Publicis Advertising Pvt. Ltd.,1st Floor 15 Minories,Neil,Canning,Imachar,KA27 8DR,141-566-7086,ncanning@ampnspplsstf.com,23000
C013936,N,Ambience Space Sellers Ltd. [merged],1475 Folsom,Robert,Peters,Tidebrook,tn5 6yp,141-566-7906,,51000000
C006670,M,"Ambient Consulting, LLC",Grant Way,Paul,Gibbons,Papple,EH41-8KP,141-566-7545,paugibbons9@ambien.com,10200000
C006789,M,Ambik Protiens Ltd.,100 NE Adams St,Marek,Harapinski,Knowetownhead,TD9-8RI,133-090-8412,,7000
C021584,N,Ambika Cotton Mills Ltd.,24-26 Newport Road,Cedric,Cooke,Briach,IV36-3RH,141-566-7847,cedric_cooke2@ambika.com,600
C012766,N,Ambika Silk Mills Co. Ltd.,Ringside,Janet,Richardson,Staindrop,DL2 1CZ,141-566-7939,,4400
C022617,N,Ambit Capital Pvt. Ltd.,1 Commerce Valley Dr East,Dennis,Rose,Maywick,ZE2 7TM,141-563-6779,,71000000
C039673,M,Ambit Investment Advisory Co. Ltd.,Bleicherweg 5,Clive,Churchill,Threshers Bush,CM17 1AM,160-235-5353,c_churchill@amptnfstmntt.com,7800000
C042218,N,Ambitious Investment & Fin. Co.,1 Microsoft Way,Laraine,Killarney,Greenfield,OL30IB,160-235-5461,,520000
C007834,M,Ambitious Plastomac Co. Ltd.,Ruiz Cortinez y Miguel Aleman No #,Brian,Mcgill,Yaxley,IP23 1CE,141-566-7930,bri_mcgill8@amptsp.com,8800
C004856,N,Ambuja Agro Industries Ltd.,Dept CVM,Suleman,Patel,Titchwell,PE31-9WQ,164-642-5800,s_patel3@ambuja.com,3000000
C014050,N,Ambuja Cement Eastern Ltd. [merged],10 Astor Pl,Phillip,Harris,Bodney,ip26 3sx,141-566-7154,p_harris@ampjsmntstrn.com,59000
C000620,N,Ambuja Cement India Pvt. Ltd.,16619 Palm Royal Dr Apt 221,Shelley,Careless,Nesbit,NE71 2LK,141-566-7971,shecareless@ambuja.com,24000000
C023120,N,Ambuja Cement Rajasthan Ltd. [merged],Information Services,Margaret,Oakes,Woodend,AB51 2SQ,141-566-7242,mar_oakes@ambujacement.com,63000000
C023434,H,Ambuja Cements Ltd.,60 Adelaide Street East,Stella,Brook,Moordown,bh9 0qg,141-564-8530,,600000
C027543,N,Ambuja Electrocastings Ltd.,1434 Pike Ave.,Brian,Lloyd,Northorpe,PE11 7UW,141-566-7969,brilloyd@ampjlk.com,570000
C029721,N,Ambuja Flour Mills Ltd.,1927 1st Ave. North,Rupinder,Kaur,Stratton,gl73qq,141-566-7540,,10200
C013001,N,Ambuja Realty Devp. Ltd.,A1 Richmond Rd.,Royston,Harrington,Brawl,KW14 2HL,141-566-7171,royharrington@ambujarealty.com,4900
C041698,N,Ambuja Shipyard & Software Ltd. [merged],1024 N. Orange Drive,Adele,Flett,Odstone,cv136le,141-566-7069,,98000
C007527,N,Ambuja Zinc Ltd.,Hertistrasse 2,Gary,Carless,Broadwoodwidger,PL16 1CQ,141-566-7760,gcarless0@ambuja.com,780000
C016203,N,AMC Entertainment Inc.,Kingsclere Road,Raymond,Morgan,London,WC1R 0CT,141-566-7159,,5800
C023753,H,"AMC Mortgage Services, Inc.",9 Federal Road,Philip,Dearn,Kinrossie,ph23fo,141-563-6529,philip.dearn0@amkmrtkjsrfs.com,17000
C034325,L,Amcast Industrial Corporation,216 Fourteenth Avenue,Suzette,Farmer,Luxulyan,PL308ZX,141-566-7965,suz_farmer@amkstntstrlk.com,730000
C035160,N,Amches,600 Army Navy Dr.,Xx,Harold Rilley,Avon,bh230li,141-566-7010,x_harold rilley6@amches.com,640000
C029144,N,Amcl,"Ricardo Margain 444,",Mary,Mclauchlin,Awkley,bs123ov,141-566-7098,m_mclauchlin@amkl.com,6600000
C051226,N,Amco Batteries Ltd.,411 E. Plumeria Dr,Caroline,Watts,Upper Soudley,GL143AS,141-566-7306,,105000000
C041285,N,Amco Holding Pvt. Ltd.,IBM Business Consulting Services,Samantha,Grundy,Old Bolingbroke,PE23 1SX,131-759-6441,sgrundy@amkltnkpftlt.com,24000
C031699,M,Amco India Ltd.,Scotswood Road,Paul,Boote,Dedham,CO7 9VT,141-566-7102,pau_boote@amc.com,190000
C007986,H,Amco Industries Ltd.,PO Box 31,John,Bradley,Beeston,SG19 1JL,141-566-7104,jbradley@amkntstrslt.com,2000
C049936,L,Amco Investment & Leasing Ltd.,Neue Hard 7,Kathleen,Mason,Aston Tirrold,ox118dr,141-563-6700,,6600
C012186,L,Amco Properties & Invsts. Ltd.,5665 Plaza Dr.,Kathleen,Simpson,Trevarren,TR9 6OX,141-566-7070,k.simpson@amcoproperti.com,45000000
C016067,N,Amco Saft India Ltd.,6855 Red Rd.,David,Fox,Falkirk,FK1 0KN,141-566-7091,,3800
C013680,M,Amcol International Corporation,"AVENIDA PAULISTA, 2300",Barrie,Cockrill,Llandegveth,NP6-4CW,141-566-7990,bar_cockrill@amcoli.com,13000000
C028580,N,AMCON Distributing Company,"Largo Angelo Fochetti, 16",Clive,Haynes,Everdon,NN11 8DT,141-563-6346,chaynes5@amcond.com,5300
C016799,N,AMCOR FLEXIBLES FRANCE,Postbus 5820,Emma,Walker,Sequer s Bridge,PL21 5EG,130-374-0400,e.walker3@amkrfl.com,750000
C018340,N,Amcor North America Inc.,5 Rue Jodelle,Susan,Pritchard Smith,Farnborough,BR64HZ,130-369-4593,suspritchard smith@amcornortham.com,6500
C024466,N,Amcor Rentsch AG,4111 E. 37th St. North,Margaret,Davies,Kirkoswald,CA106RA,130-374-0416,mar.davies5@amcorr.com,10000000
C042972,N,Amcor White Cap,4650 Cushing Pkwy,John,Morris,Shapwick,TA7 7XQ,130-374-0644,j_morris@amcorw.com,3100
C040234,L,"AMCORE Financial, Inc.",333 Continental Blvd.,Michael,Hollingshead,Auchtercairn,IV21 9PK,858-716-1510,m_hollingshead@amcorefinanc.com,7500000
C035078,N,AMD,3800 Avenue E E,Colin,Palmer,Watten,KW1 0NP,858-716-1805,,780000
C012678,N,AMD Dresden,8201 Greensboro Dr Ste 702,Peter,Riley,Neilston,g78 9uc,172-085-8609,,102000
C028770,H,Amdocs,40 Morristown Rd.,Richard,Binns,Great Braxted,cm86aj,172-085-8611,r_binns1@amdocs.com,10400
C030344,N,Amdocs Canadian Managed Services,Postbus 175,Roger,Baker,Invercreran,PA38-8TZ,181-822-5367,rog.baker@amdocscanadi.com,120000
C035775,N,"Amdocs Champaign, Inc.",Postbus 16272,Graham,Collins,Sandford,bs192mz,197-269-6240,gcollins@amdocs.com,87000000
C015884,N,Amdocs Limited,Crediteurenadministratie,Helen,Crutchley,Napton On The Hill,CV23 3AO,181-887-1168,hcrutchley@amdocs.com,390000
C033297,N,Amdocs Qpass Inc.,Postbus 12160,Nina,Bennion,Delves,DH8 3KZ,181-822-5300,n_bennion@amdocs.com,9800000
C042819,N,Amdocs Software Systems Ltd.,910 E Hamilton Ave.,Kristian,Arntzen,Castleton,dd80kh,197-260-8600,k.arntzen@amdocs.com,10100000
C019979,N,Amec Group Ltd,595 Bay St.,Stewart,May,Shimpling Street,IP29 9MA,162-630-4752,ste.may@amecgr.com,52000
C010203,L,AMEC Rail Ltd,3999 W Chester Pike,Janet,Mooney,Llanwarne,HR2 7GD,818-316-8138,j.mooney@amecra.com,71000
C008455,N,Amedisys,4th Floor Carew House,Philip,Evans,Easthouses,eh22 0sm,181-887-1401,p.evans@amtss.com,0
C006744,N,Amee Cosmo Pharma Ltd.,Code <MM>,Richard,Knowd,Pitchford,sy5 5fj,197-252-6620,,10500
C039453,N,Ameer Trading Corpn. Ltd.,1271 Avenue of the Americas,Margaret,Joseph,Winforton,hr33nx,181-830-4595,m_joseph@amrtrt.com,7600
C037018,H,"Amegy Bancorporation, Inc.",33 Av. Du Maine,Brian,Hoggins,Netherton,DY2 5QJ,181-887-1400,,97000
C010424,L,Amerada Hess,Lyngbyvej 28,Stuart,Garrard,Ducklington,ox83iv,180-552-0510,s_garrard@ameradahess.com,1100000
C034609,H,Amerada Hess Corporation,114 avenue Emile Zola,Donna,Devey,Ratcliffe Culey,cv93qq,180-557-8630,,44000000
C026631,N,Amercian Crystal Sugar Co.,12 RUE DU VAL D'OSNES,Joyce,Smith,North Wingfield,S42 6IX,197-260-8236,joy.smith@amr.com,36000
C016447,L,AMERCO,15 bd Ch de Gaulle,Peter,Hodgson,Skirza,KW1-2LR,818-225-3000,peter_hodgson0@amrk.com,800000
C007904,M,Ameren Corporation,77/83 Avenue Edouard Vaillant,Amritpal,Chattha,Middle Harling,NR16 4LA,805-955-1036,,3200
C045331,N,America First Credit Union,Avda Europa 1,James,Pike,Wiseton,dn105to,181-822-5352,,330000
C048867,H,"America Online, Inc.",21 Guild Ct,Christopher,Dornford May,Goring,rg85go,180-557-7325,chrdornford may@amrknl.com,8400000
C001607,M,America Rosy Health Company,800 N Brand Blvd,Robert,Johnston,Fingland,dg4 1gd,162-658-4223,,9400000
C030096,N,America Service Group Inc.,14130 Riverside Dr.,David,Drew,Cross Hills,bd206tw,181-857-5589,,103000
C017779,M,America Society of Health System Pharmacists,Nasr City - Free Zone,Christopher,Whitehouse,Pen Y Cae Mawr,NP5 1VS,972-526-1567,chrwhitehouse@americ.com,11000000
C016363,L,America-Evolved LLC,160 South Industrial Blvd,Sarah,Salt,Yeadon,LS19 7LF,180-595-5105,s_salt@americaevolv.com,90000
C003471,H,American Achievement Corp,Clock Tower Road,David,Astley,Candy Mill,ML12 3HN,197-260-8259,,105000
C011148,N,"American Agrisurance, Inc.",47 bd Diderot,Harry,Denton,Garth,IM4-5XH,181-822-5371,har.denton@amrknk.com,1090000
C009382,N,American Airlines,1501 Chapala,Carol,Banyard,Byley,cw10 4ys,180-595-5100,,590000
C022791,H,American Association of Critical Care Nurses,130 Admiral Cochrane Dr.,Philip,Tyers,Egmanton,NG22 6GU,181-887-8401,p.tyers@americ.com,140000
C005194,L,American Association of School Administrators,214 N. Tryon St.,John,Tuohy,Abdon,sy75xq,181-857-5584,joh_tuohy@amrknssxnfsk.com,51000
C037194,L,"American Axle & Manufacturing Holdings, Inc.",3630 E. Kemper Rd.,Clive,Haynes,Losgaintir,HS3 3YV,180-595-5790,clivehaynes@ame.com,9200000
C044157,N,American Biltrite,10900 Wayzata Blvd.,Elaine,Zbrozyna,Shettleston,G32 2YK,180-557-8635,e_zbrozyna@americanbilt.com,220000
C029551,H,American Building Control,150 Frank H. Ogawa Plaza,Paul,Boon,Holme Hale,IP257JJ,181-822-5343,,1500
C033095,N,"American Cancer Society, Inc.",12 Reading Lane Hackney,Roy,Blakemore,Ford,tq78gu,197-260-8450,r.blakemore@ame.com,7500
C027904,L,"American Century Companies, Inc.",Mannerheimintie 14,James,Reynolds,High Harrington,ca14 2ry,162-692-7414,jamreynolds@americ.com,1700
C000065,H,American Chemical Society,52 avenue des Champs Pierreux,Christopher,Leyland,Stirchley,B30 4KC,180-595-5110,chrleyland5@amrknxmklsst.com,510000
C020056,L,American Classic Voyages Co.,Abbey St,Jean,Jackson,Penygraig,cf40 2tz,162-666-6380,jea_jackson@americanclas.com,9200
C012361,L,American College Of Cardiology,25 Knightsbridge,Donna,James,Morton,NG25 8FJ,180-595-5114,don_james@amrknkljfkrt.com,6200000
C018493,N,American Community Mutual Insurance Company,230 Park Ave.,William,Saunders,Tarrant Monkton,dt119lp,181-887-1474,williamsaunders9@amrknkmntmtl.com,93000
C005244,N,American Computer Service,The Square,David,Proctor,Lower Higham,me3 3hg,180-595-5109,david.proctor@amr.com,57000
C005157,N,American Deposit Service Inc,8270 Willow Oaks Corporate Drive,Carl,Scattergood,Mallaigvaig,ph412rt,180-595-5106,cscattergood@ame.com,20000
C045980,M,"American Eagle Outfitters, Inc.",Cobolt Square,Tracey,Read,Kirk Michael,IM6 2HT,181-822-5406,t.read@amrknkltftrs.com,500
C027586,L,American Electric Power,600 Washington St,Stephen,Whitehouse,Blaengwrach,SA11 5OZ,197-269-6239,,109000000
C008072,N,American Electric Power Services Corp. Inc.,777 San Marin Dr.,Roy,Davies,Talley,SA19 6RO,180-557-8636,roydavies@americ.com,71000000
C013715,N,American Equity Investment Life Insurance Company,Gebbertstr. 125,Paul,Kerrison,King s Heath,B141DB,181-887-1404,pau_kerrison@americ.com,500
C031686,N,American Express,Av. Manoelito de Ornellas,Malcolm,Barker,Chipping Norton,OX7 2PL,180-595-5101,m_barker@ame.com,42000000
C014498,N,American Express Bank Ltd.,110 Silver St.,Michael,Garwood,Dotland,NE46 2NT,181-892-4365,michael_garwood@americ.com,2300
